-29,8,7,-3,3,-1,2,2,-4,-5,-7,5,0,2,0,-1,7,-1,-3,0,0,2,0,-1,-10,-1,7,-1,-1,-1,0,2,6,-1,-4,1,0,0,0,0,-9,3,2,-1,0,0,1,-1,1,-3,0,2,-1,0,-1,0,-3,1,0,-1,1,0,0,0
-11,3,-5,1,-2,2,-1,1,-6,5,-8,1,-1,-1,1,-1,-16,9,-4,6,-2,1,-1,0,-3,0,-1,1,-1,0,0,-1,-4,5,-5,4,-2,0,0,1,-3,-2,2,-2,0,1,0,0,-1,4,-2,1,-1,0,0,1,-3,-1,1,0,0,0,0,0
-2,-19,-10,-1,0,4,2,1,-15,-7,-1,2,0,0,1,0,-23,-16,-11,-3,0,4,2,1,2,5,0,-2,-1,0,-1,-1,-10,-6,-7,-3,0,1,1,0,4,5,1,-2,0,-1,-1,0,-8,-5,-2,-1,0,0,0,0,0,1,1,0,0,-1,0,1
-15,18,-1,-1,-2,-1,0,-1,-9,1,2,-2,-1,0,1,1,-19,0,2,0,-2,-1,0,0,-6,0,1,1,0,0,0,0,-6,-2,0,2,1,0,0,0,-2,-3,2,2,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,-1,1,0,0,0,0,0
-79,23,-2,1,-1,1,1,-1,-26,13,2,-1,0,1,0,0,-5,-11,1,4,-1,-2,2,1,0,-8,-5,3,2,0,0,0,2,-4,-3,2,1,1,0,0,0,2,-1,0,0,0,1,0,-3,-1,0,-1,-1,1,0,0,-1,1,1,0,-1,0,0,0
-77,-14,-1,-4,-12,2,1,0,-35,12,-18,-6,-5,0,0,1,25,-7,-15,4,10,-2,-1,0,11,-17,10,0,4,-2,1,1,-11,2,13,-6,-4,1,0,0,-14,8,-2,2,-2,2,1,-1,-3,2,-5,2,1,0,-1,1,3,-1,-2,-1,1,1,-1,1
-35,-20,-13,0,1,0,-1,0,-37,-22,-15,0,-1,1,-1,0,10,7,-2,0,-3,1,1,1,17,25,10,1,-1,1,1,1,8,15,6,1,0,0,0,0,-5,-1,1,2,0,-1,-1,-1,-9,-10,-1,1,0,-1,-1,0,-5,-2,-1,1,0,0,0,0
-65,16,11,5,-2,3,-1,0,-87,28,13,0,-3,3,-1,1,-31,20,4,-2,0,2,0,-1,-16,10,-7,-3,5,0,0,-1,-4,12,-10,-3,3,-2,0,-1,-1,8,-8,0,1,-1,0,-1,7,1,-3,0,0,0,1,-1,3,-1,-1,0,0,0,0,0
-96,-20,12,2,3,4,0,-1,-115,-29,10,2,-1,9,-1,-1,-36,-12,10,-3,-6,2,-3,0,-26,-3,7,-6,-2,-1,-2,4,-6,3,1,-7,2,0,-1,2,-2,7,1,-5,1,-1,-1,1,10,7,-1,-1,0,0,-1,1,6,1,0,-1,1,-1,-1,1
-74,1,3,0,2,2,0,-2,-128,32,7,0,2,3,-1,-2,-61,19,0,-1,4,3,2,0,-19,-16,3,4,4,0,0,1,8,-26,4,11,1,-1,0,0,5,-15,2,5,-2,-1,1,1,-2,2,-1,0,-1,-1,0,0,-5,4,-1,-1,0,1,0,0
-4,-30,-15,-3,-3,-3,3,2,-128,-29,-14,-1,-3,-2,4,3,-85,-4,2,4,1,-1,3,1,-47,18,15,7,2,0,0,-1,-20,26,16,6,2,0,-1,-2,-4,18,8,-2,-1,-1,-2,-2,-3,4,-1,-3,-1,-1,-2,-1,-2,-1,-2,-2,-1,0,-1,-1
17,4,-13,5,1,1,-6,4,-106,0,-15,9,3,0,-8,5,-75,-6,-11,5,7,-5,-3,3,-42,-14,-7,3,6,-4,0,1,-24,-10,-3,2,5,-3,1,0,-12,-4,1,1,1,-2,2,-1,-7,2,2,0,-1,0,1,-1,-2,1,1,0,-1,0,1,0
46,-17,-7,-5,0,-2,-5,-2,-42,-32,-16,-7,1,-1,-5,-4,-31,-19,-7,-3,5,1,-4,-3,-17,-11,-5,-1,6,2,-1,-2,-18,-7,-1,0,5,2,-1,-1,-11,-7,-2,0,2,2,-1,0,-7,-3,0,0,1,1,0,0,-3,0,0,1,0,0,0,0
40,16,5,-3,2,-4,0,3,-51,23,12,-2,2,-4,-1,4,-43,19,7,-3,1,-5,1,3,-33,15,9,-2,1,-3,1,3,-26,9,5,-1,1,-3,2,1,-15,3,6,1,0,-2,1,1,-9,1,2,0,0,-2,1,0,-3,-1,1,0,0,-1,1,0
65,12,-7,-2,-5,3,-4,0,13,-16,-3,-1,-1,-6,1,-1,-10,-1,0,-5,-1,1,-3,0,-6,5,-5,0,-2,-1,-1,1,2,-9,-1,0,-1,-1,0,0,-7,3,1,-2,1,1,0,0,0,-2,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0
-27,48,-51,25,-3,6,3,-4,13,39,10,-4,-10,-6,2,0,11,-40,10,-2,10,3,-3,0,-26,23,-19,1,-2,0,1,0,16,-2,11,0,-2,-1,-1,0,-16,-2,-10,6,1,2,0,0,-3,15,-1,-1,0,-4,2,-1,1,-5,1,1,-1,1,-1,1
-128,2,20,9,13,4,-5,-3,-59,8,-9,5,-4,3,12,6,69,1,11,4,6,2,-7,-3,-48,-5,-7,-9,-6,-2,1,2,15,-2,-7,0,-3,0,0,0,-12,-2,1,-4,0,-1,-2,-1,0,-4,-2,0,-1,1,2,1,1,2,2,1,1,0,-1,-1
-128,-31,-13,5,1,3,-1,-1,-122,15,16,-2,-1,-4,3,1,51,31,-11,-8,1,3,-4,-2,1,-48,-2,10,5,1,1,0,-18,22,11,-1,-9,-3,0,0,-1,7,-7,-6,2,3,0,0,3,-6,-2,2,2,0,0,0,1,-3,2,1,-2,-2,0,1
-128,1,-4,-1,-3,-2,-3,-1,-96,-9,-4,-2,5,2,-2,0,-34,5,6,2,-3,0,4,0,49,3,6,1,-3,-1,2,0,-4,-6,-2,0,-1,0,-1,0,-4,0,-4,-1,0,0,-2,0,-4,-4,-2,0,2,1,0,0,-2,3,2,1,0,-1,1,0
-128,35,14,-2,-1,1,-1,0,-17,-33,-9,2,1,-2,1,0,-1,-7,-11,0,2,1,1,0,9,20,11,-3,-2,1,0,0,0,-3,2,3,0,-1,-1,0,-3,-4,-6,1,0,0,0,0,-4,4,1,-1,-1,0,0,0,-1,0,1,1,1,0,0,0
-128,-2,-2,1,1,-1,-1,0,19,-1,0,0,0,1,1,1,-11,5,1,0,1,0,-1,0,0,-3,-2,1,-1,0,0,0,-3,4,1,0,-1,0,0,0,0,-3,0,0,0,0,0,0,-5,-1,-1,0,0,0,0,0,1,1,0,0,0,1,0,0
-128,3,2,2,0,1,0,0,37,-3,-3,-2,-1,0,0,0,-17,-3,0,1,1,-1,0,0,-1,4,2,1,0,0,0,0,-5,-2,-2,-2,0,1,0,0,4,-2,0,1,0,0,0,0,-2,1,0,0,0,-1,0,0,-2,1,0,0,0,0,0,0
-128,-6,0,0,0,1,0,0,49,0,0,0,0,-2,0,0,-15,6,0,-2,0,-1,0,0,-10,-3,2,0,0,0,0,-1,3,-5,0,1,0,-1,1,0,2,2,-2,-1,1,0,0,0,-4,3,1,0,0,0,-1,0,-2,-1,1,0,0,0,0,0
-128,-15,0,0,1,1,1,-1,80,-7,-6,-1,-1,-1,-2,0,-12,8,-3,-3,-1,-2,0,2,-16,5,4,-1,-2,0,1,0,8,0,4,0,-2,0,0,0,5,0,1,2,0,-1,0,0,-8,1,-1,1,0,0,0,1,-3,0,1,0,0,0,0,-1
-128,-1,2,-2,3,2,-1,0,76,0,-1,0,0,-2,-1,1,-23,3,-3,4,-5,-1,2,-1,-14,-3,2,-2,1,1,0,0,6,0,2,-2,3,0,-1,0,3,5,-3,1,-1,0,1,0,-6,-4,0,0,0,-1,0,0,-2,0,1,0,1,1,0,0
-128,12,3,6,0,2,1,-1,82,6,-4,2,-2,0,-1,-1,13,-16,-4,-8,0,-1,0,1,-21,-6,6,-2,3,0,1,1,-10,9,7,4,2,-1,0,-1,2,4,-5,1,-1,-1,-1,-1,3,-3,-3,0,-1,1,0,1,-1,-1,0,0,0,1,0,1
-128,-8,1,2,1,1,-1,-1,55,2,1,3,1,1,-1,-1,32,4,1,-1,0,-1,0,0,2,6,-2,-3,-1,-1,0,2,-10,2,-1,-3,-1,0,0,1,-11,-1,-1,-1,0,0,0,0,-4,-4,1,1,0,1,0,0,-1,-1,1,1,0,0,0,-1
-128,-3,-5,0,-2,-4,1,1,31,7,1,4,1,-1,3,1,39,-2,-1,-4,-1,3,-1,-1,-8,-4,6,-3,3,2,-1,1,-6,-2,1,1,-1,1,0,0,-5,-3,-2,-1,0,-1,0,1,-5,3,0,1,-1,-1,0,0,-1,2,-1,0,-1,0,0,0
-128,-6,4,-2,-3,2,0,0,10,3,6,-4,1,5,0,1,28,3,2,-3,2,0,0,1,7,-3,-5,1,0,-1,0,1,-5,-1,-2,3,-1,-1,0,0,0,2,1,3,-1,0,-1,0,3,0,0,1,0,-1,-1,0,-1,0,0,1,0,0,0,0
-128,2,-7,-2,0,-3,1,-1,-7,14,-5,2,1,-3,2,-1,14,15,-4,5,0,0,1,-1,16,6,-6,4,-1,1,0,-1,3,-4,-3,2,-3,1,0,0,-8,-5,2,1,0,1,0,0,-8,-3,2,0,0,1,0,0,-4,0,1,-1,0,0,0,0
-128,3,-2,3,0,1,0,-1,-11,-4,-2,3,0,-1,0,0,-10,-2,0,2,1,-1,0,0,-4,-4,-1,1,0,0,0,0,-5,-2,0,1,0,0,0,-1,-2,-2,0,1,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-128,0,0,0,2,1,-1,0,-7,0,-2,-1,0,0,-1,-1,-3,-2,-3,-1,0,-1,-1,0,-2,-2,-2,1,1,1,0,0,-2,0,-2,0,0,0,0,0,0,1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,-4,0,0,0,-1,0,0,-7,-3,2,-2,0,0,1,0,-4,1,1,-1,1,-1,0,-1,0,-1,1,-1,0,0,0,0,-3,-1,1,-1,2,0,0,0,-1,-1,0,0,0,-1,0,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,0,-1,-1,0,0,-1,-1,7,0,-2,-2,0,0,0,-1,-1,0,0,-2,0,0,0,0,-3,2,0,-1,0,1,0,1,-1,3,0,-2,0,0,0,0,-1,2,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,0,-2,1,1,0,1,-1,8,0,-2,1,0,0,-2,0,3,0,0,0,0,0,0,-1,-1,2,0,2,0,0,0,-1,-2,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
-128,-4,1,-3,3,-1,1,-1,4,4,-4,3,-3,2,-1,-1,0,1,1,-4,3,-2,1,0,0,-2,-2,2,-3,1,0,0,-4,0,-2,-2,2,-1,0,0,1,-2,0,0,-1,1,0,0,-2,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
-128,-8,1,1,-1,0,0,0,-18,-7,5,-4,2,0,0,1,8,3,1,-3,1,0,0,1,-3,-4,1,0,0,0,0,0,-3,2,1,-1,-1,0,0,0,1,-1,1,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-128,3,1,-2,1,-1,0,0,-1,11,-4,-1,0,1,0,0,4,1,2,-1,0,1,1,0,2,2,0,0,1,0,0,-1,-4,1,-1,-1,-1,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,-4,-1,1,0,-1,0,0,-21,-2,0,1,1,0,0,0,-1,4,2,-1,0,1,0,0,3,1,0,1,0,0,0,1,-3,-2,-1,0,1,0,0,0,-3,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
-128,-4,0,1,0,0,0,0,-17,0,-1,0,0,1,0,0,-7,1,-1,-1,1,0,-1,0,-1,2,0,0,1,0,0,0,4,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,-2,-1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0
-128,-8,-4,-1,1,0,-1,0,11,-11,-5,-2,0,0,0,-1,3,-3,-4,-1,1,0,0,0,-4,2,-1,0,1,0,0,0,-6,2,3,-1,0,0,1,0,-3,-1,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-128,-3,-1,-1,0,0,1,0,23,0,-1,-1,-1,0,0,0,-4,4,-1,0,0,1,0,0,-9,-1,1,-1,0,0,0,0,1,-4,0,0,0,0,0,0,1,3,-1,0,0,0,0,0,-2,2,0,0,0,0,0,0,-2,0,1,0,0,0,0,0
-128,-6,0,1,0,-1,0,0,20,2,-1,1,0,0,0,0,-17,1,2,0,0,0,-1,1,5,-4,-2,0,1,0,0,0,-2,5,0,1,0,0,0,0,-5,-3,2,1,0,0,0,0,1,-1,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,0
-128,-1,-1,-1,0,1,0,0,6,5,1,1,0,0,1,0,-7,-5,-1,1,-1,-1,0,0,3,4,1,1,0,0,0,0,-6,-4,0,0,0,0,1,0,1,1,-1,-1,0,0,0,0,-4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-128,-2,0,0,0,0,0,0,0,-2,0,-1,0,1,0,0,-2,2,0,-1,0,-1,0,0,-3,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,-3,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,2,0,0,1,0,0,0,1,-1,1,0,0,0,0,0,-2,0,-1,-1,0,0,0,0,-2,0,-1,1,0,0,0,0,-2,0,0,1,0,0,0,0,-2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-128,-1,-1,1,1,0,-1,0,3,-1,1,-1,0,1,0,0,-1,1,1,-1,0,0,0,0,-1,0,0,1,-1,0,0,1,-3,-1,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0
-128,0,-1,2,-2,2,-1,0,2,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,-1,-1,0,0,1,0,0,0,-1,0,-1,1,-1,0,0,0,-2,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,-1,0,-1,-2,-2,-1,-1,0,-1,0,0,1,0,0,-1,-1,0,0,0,1,0,-1,0,1,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-1,0,1,0,1,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,1,-2,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,-3,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,1,1,0,0,0,0,-4,1,0,-1,0,-1,0,0,0,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
112,-4,1,0,1,1,0,0,-15,6,0,0,1,1,1,0,3,1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-10,2,-1,-1,0,-1,0,-27,4,-2,0,0,0,0,0,-4,2,0,-1,0,0,-1,0,-1,0,2,-2,1,0,0,-1,3,-1,1,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
128,-8,0,3,0,0,0,0,-36,-4,1,3,0,0,0,0,-8,5,0,-3,-1,2,0,0,1,8,-2,-3,0,0,0,0,-1,3,0,0,2,1,-1,0,0,-3,0,2,1,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
128,3,4,2,-4,1,0,-1,-42,1,1,1,-1,1,1,0,-8,-1,-3,-2,3,-3,0,2,4,-2,-3,-3,3,0,0,0,4,-1,3,-1,-3,0,0,0,1,1,1,3,-1,0,0,0,-3,1,0,1,0,0,0,0,-1,0,0,-1,1,1,0,-1
128,7,-3,-4,1,2,1,-1,-39,0,-3,-2,0,2,1,0,-5,-3,5,2,-1,1,-2,-1,5,-3,5,3,-1,-1,-1,1,2,-1,0,0,2,-1,0,1,-3,1,-4,-2,0,0,1,0,-1,1,-1,-1,0,1,0,0,3,0,1,0,-1,1,0,0
127,11,-5,0,-2,2,1,1,-31,-12,4,4,-1,-2,0,1,-9,11,-2,-4,4,0,-1,-3,6,-2,4,-3,1,1,0,-1,11,-8,0,1,0,0,0,1,-10,9,-2,1,-2,0,0,1,4,-3,-1,1,0,-1,-1,0,-2,0,1,-2,1,0,1,-1
76,-8,4,12,4,-1,0,1,5,-7,-1,-1,-2,-1,1,1,-24,19,1,-11,-1,2,1,-1,3,16,-4,0,3,1,-1,-1,13,-12,0,7,1,0,0,0,-6,-17,1,-3,-2,0,1,-1,-2,7,2,0,0,0,0,0,5,3,-1,1,1,0,-1,0
25,11,7,6,1,1,2,0,-17,9,4,3,-1,0,1,1,-5,-2,-7,-3,-1,-2,-1,1,8,-4,-4,-5,0,0,-1,1,11,1,5,3,1,1,1,0,-4,-1,6,5,0,1,1,0,-9,-4,0,0,0,0,0,0,-4,-1,-2,-2,0,0,-1,0
23,6,-8,-10,0,3,0,-1,-18,3,-5,-5,-2,1,1,-1,-17,-8,12,6,-1,-2,1,1,-10,-1,11,11,1,-1,0,1,7,3,2,1,2,0,-1,0,9,5,-5,-5,0,1,0,-1,3,2,-1,-2,-1,0,0,0,-2,0,0,0,-1,0,0,0
45,-21,5,-2,0,0,0,0,-37,16,-5,1,-1,1,0,0,9,-1,-2,2,1,-1,1,-1,7,-13,7,-1,0,1,-1,0,-11,13,-4,1,1,0,0,0,5,-3,1,1,0,0,0,0,3,-2,0,0,0,1,0,0,-3,1,0,-1,0,0,1,0
115,12,-23,1,-3,-3,1,1,-106,-10,20,-2,5,4,-1,-2,34,0,5,1,-6,-2,1,2,24,7,-14,1,1,0,1,0,-37,-6,3,-2,5,1,-1,0,24,2,6,-1,-2,0,2,1,-10,-1,-1,2,0,1,-1,0,5,1,-1,-2,2,-1,0,0
22,5,3,3,2,1,2,1,-7,-6,-4,-4,-3,-2,-2,-1,3,3,3,2,2,1,1,1,1,1,-1,0,0,0,0,0,-4,-4,-1,-2,-2,-1,-1,0,4,5,4,3,1,1,1,0,-2,-4,-2,-1,-1,-1,0,0,1,1,1,1,0,0,0,0
20,-1,1,0,0,0,0,0,-4,0,0,0,0,1,0,0,2,2,-1,0,1,-1,0,0,-2,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,2,0,0,-1,0,0,-1,-3,1,0,0,-1,0,0,-1,-1,-3,0,1,1,0,0,0,-6,-1,1,1,1,0,0,0,3,1,0,-1,0,0,0,0,3,2,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0
21,0,0,0,0,0,0,0,-5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
